--------- beginning of crash
06-25 10:48:40.066  1490  1490 E AndroidRuntime: FATAL EXCEPTION: main
06-25 10:48:40.066  1490  1490 E AndroidRuntime: Process: com.android.systemui, PID: 1490
06-25 10:48:40.066  1490  1490 E AndroidRuntime: java.lang.NullPointerException: Attempt to invoke interface method 'java.util.Iterator java.util.List.iterator()' on a null object reference
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.statusbar.phone.StatusIconContainer.addIgnoredSlots(StatusIconContainer.java:229)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.qs.QuickStatusBarHeader$1.onAnimationAtEnd(QuickStatusBarHeader.java:345)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.qs.TouchAnimator.setPosition(TouchAnimator.java:66)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.qs.QuickStatusBarHeader.setExpansion(QuickStatusBarHeader.java:408)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.qs.QSFragment.setQsExpansion(QSFragment.java:545)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.statusbar.phone.NotificationPanelViewController.updateQsExpansion(NotificationPanelViewController.java:2260)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.statusbar.phone.NotificationPanelViewController.access$3600(NotificationPanelViewController.java:205)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.statusbar.phone.NotificationPanelViewController$11.onFragmentViewCreated(NotificationPanelViewController.java:3517)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.fragments.FragmentHostManager.addTagListener(FragmentHostManager.java:120)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.systemui.statusbar.phone.NotificationPanelViewController$OnAttachStateChangeListener.onViewAttachedToWindow(NotificationPanelViewController.java:4562)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.View.dispatchAttachedToWindow(View.java:20823)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:3490)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:3497)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:2682)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:2186)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:8810)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:1047)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.Choreographer.doCallbacks(Choreographer.java:845)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.Choreographer.doFrame(Choreographer.java:780)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:1032)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.os.Handler.handleCallback(Handler.java:938)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.os.Looper.loopOnce(Looper.java:201)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:288)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:8060)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:571)
06-25 10:48:40.066  1490  1490 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1091)
--------- beginning of system
06-25 10:48:45.287  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.321  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.321  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.322  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.322  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.322  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.322  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.322  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.323  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.323  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.323  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.323  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.323  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.323  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.324  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.324  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.325  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.325  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.325  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.325  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.325  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.325  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.325  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.326  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.326  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.326  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.326  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.326  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.327  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.327  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.327  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.328  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.328  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.328  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.328  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.329  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.329  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.329  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.329  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
06-25 10:48:45.329  1284  1319 W ActivityManager: callingPackage:android, packageName:com.nemu.nlp, name:com.nemu.nlp.LocationService, isSkip: true
